subject_id,MFD_true,MFD_SD_true,MFD_false,MFD_SD_false,MSA_true,MSA_SD_true,MSA_false,MSA_SD_false,MFD_overall,MFD_overall_SD,MSA_overall,MSA_overall_SD
s2,3.725,1.0412083365013942,4.07435294117647,1.3125090449515329,3.6658757213750985,4.668019984547598,3.5885273773373267,8.045167542663242,3.8996764705882354,1.1768586907264635,3.6272015493562124,6.35659376360542
s4,4.1563,1.7276399538098213,3.7447391304347835,1.6052909858771318,1.300345063185009,2.407898237289435,1.0320718859916298,2.261557591138154,3.950519565217392,1.6664654698434767,1.1662084745883194,2.3347279142137944
s8,2.78,0.5602334830725092,2.521857142857143,0.38589059462548214,1.040623871578797,1.1825009397640849,0.06412947106231606,0.15708448157725385,2.6509285714285715,0.47306203884899567,0.5523766713205566,0.6697927106706694
s10,3.698333333333333,0.44095527613983193,3.3279090909090914,0.6141028126159412,0.2736655740262692,0.387021566342568,1.614359253160976,2.624017122699041,3.513121212121212,0.5275290443778866,0.9440124135936226,1.5055193445208044
s16,5.145333333333333,1.7743356190103639,3.7071999999999994,0.844720048300027,1.6417171797819379,1.693089187900325,0.0,0.0,4.426266666666667,1.3095278336551954,0.8208585898909689,0.8465445939501625
s22,2.21025,0.15748551520695486,2.133545454545455,0.10367638780566074,1.182249613781716,0.7666935326657043,0.0,0.0,2.1718977272727273,0.1305809515063078,0.591124806890858,0.38334676633285214
s23,2.606,0.5064365705594335,2.4182727272727274,0.3699887199531385,0.0,0.0,0.86691510083894,1.8560734243846813,2.5121363636363636,0.438212645256286,0.43345755041947,0.9280367121923406
s30,3.2128,0.727080573251686,4.027384615384615,1.2668142076430902,0.5775468214276026,0.8499311940457727,1.388917866534335,2.2581869394923557,3.6200923076923077,0.996947390447388,0.9832323439809687,1.5540590667690641
