subject_id,MFD_true,MFD_SD_true,MFD_false,MFD_SD_false,MSA_true,MSA_SD_true,MSA_false,MSA_SD_false,MFD_overall,MFD_overall_SD,MSA_overall,MSA_overall_SD
s2,3.5789,1.006424805934353,3.9557647058823533,1.2875486754664858,5.604653271173925,6.516971692677121,5.486028617028107,10.260640466432204,3.7673323529411764,1.1469867407004193,5.5453409441010155,8.388806079554662
s4,4.0296,1.6267803293622651,3.573086956521739,1.6109596360431575,3.007456454323761,2.764378102039519,3.868075547338811,2.2412424807110463,3.8013434782608697,1.6188699827027113,3.437766000831286,2.5028102913752823
s8,2.7391111111111113,0.5779683660017781,2.434142857142857,0.2979771940321362,2.7651707724064796,2.2103420195586314,2.410892605622414,1.7466348090211181,2.586626984126984,0.43797278001695716,2.588031689014447,1.9784884142898749
s10,3.547333333333333,0.42055624541261477,3.2190606060606055,0.632440244603055,3.356249940673386,2.425591271906651,3.659780243417208,3.4559473242135175,3.3831969696969693,0.5264982450078349,3.508015092045297,2.940769298060084
s16,5.113,1.7943167687637174,3.6016999999999997,0.8296466778092949,2.0962812377189777,1.6290494102976982,1.4204247976651372,2.037398769598482,4.35735,1.311981723286506,1.7583530176920574,1.83322408994809
s22,2.08275,0.19082894827567437,2.0795454545454546,0.12869439744559324,2.8514386833987233,2.659388109735621,0.5714158128924555,1.8069754597767667,2.081147727272727,0.1597616728606338,1.7114272481455894,2.233181784756194
s23,2.4936666666666665,0.46660856781198895,2.3787272727272732,0.32934731347403157,2.3797553109586036,3.3654822358870593,0.6510578067095819,1.40446254788129,2.4361969696969696,0.3979779406430103,1.5154065588340928,2.3849723918841748
s30,3.1322,0.7226045668275285,3.9441923076923078,1.2425121271418942,0.6373602554830503,1.1902054730234413,2.445174520751484,2.84098196950934,3.5381961538461537,0.9825583469847113,1.5412673881172672,2.0155937212663906
